    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      0.75000
    -3.40000      1.25000
    -3.00000      2.25000
    -2.60000      2.75000
    -2.20000      4.50000
    -1.80000      7.25000
    -1.40000      5.25000
    -1.00000      7.25000
    -0.60000     10.75000
    -0.20000     10.25000
     0.20000     11.50000
     0.60000     10.75000
     1.00000      6.25000
     1.40000      7.00000
     1.80000      7.25000
     2.20000      5.00000
     2.60000      2.75000
     3.00000      1.00000
     3.40000      2.00000
     3.80000      0.50000
     4.20000      0.25000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.25000
    -3.80000      0.50000
    -3.40000      1.75000
    -3.00000      4.25000
    -2.60000      4.50000
    -2.20000      6.00000
    -1.80000     12.25000
    -1.40000     10.50000
    -1.00000     11.50000
    -0.60000     13.25000
    -0.20000     19.25000
     0.20000     14.25000
     0.60000     12.00000
     1.00000     13.75000
     1.40000     12.25000
     1.80000     11.50000
     2.20000      7.50000
     2.60000      6.00000
     3.00000      4.00000
     3.40000      3.50000
     3.80000      0.25000
     4.20000      0.75000
     4.60000      0.50000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
